Mv,Hc,Skew,Jdp,File
0.698,2.95379,1.0,0.3,25.0
0.998,3.51098,1.0,0.3,26.0
0.998,3.58301,1.0,0.3,27.0
0.998,3.61417,1.0,0.3,28.0
0.998,3.66776,1.0,0.3,29.0
0.998,3.69836,1.0,0.3,30.0
0.998,3.71323,1.0,0.3,31.0
0.998,3.74191,1.0,0.3,32.0
0.998,3.80123,1.0,0.3,33.0
0.796,2.95165,1.0,0.3,34.0
0.998,3.8715,1.0,0.3,35.0
0.83,2.95242,1.0,0.3,36.0
0.862,2.94606,1.0,0.3,37.0
0.892,2.94299,1.0,0.3,38.0
0.922,2.94562,1.0,0.3,39.0
0.646,2.96376,1.0,0.3,40.0
0.548,2.96936,1.0,0.35,0.0
0.998,3.75345,1.0,0.35,1.0
0.842,2.94715,1.0,0.35,2.0
0.872,2.94582,1.0,0.35,3.0
0.904,2.9388,1.0,0.35,4.0
0.932,2.94495,1.0,0.35,5.0
0.958,2.95108,1.0,0.35,6.0
0.978,2.95638,1.0,0.35,7.0
0.992,2.97139,1.0,0.35,8.0
0.996,2.99391,1.0,0.35,9.0
0.998,3.00807,1.0,0.35,10.0
0.998,3.03167,1.0,0.35,11.0
0.636,2.95518,1.0,0.35,12.0
0.592,2.96761,1.0,0.35,13.0
0.998,3.04881,1.0,0.35,14.0
0.998,3.08404,1.0,0.35,15.0
0.998,3.12834,1.0,0.35,16.0
0.998,3.16129,1.0,0.35,17.0
0.998,3.18786,1.0,0.35,18.0
0.998,3.23421,1.0,0.35,19.0
0.998,3.26503,1.0,0.35,20.0
0.998,3.29374,1.0,0.35,21.0
0.998,3.32627,1.0,0.35,22.0
0.664,2.954,1.0,0.35,23.0
0.998,3.36323,1.0,0.35,24.0
0.612,2.9627,1.0,0.35,25.0
0.998,3.40848,1.0,0.35,26.0
0.998,3.45994,1.0,0.35,27.0
0.998,3.51205,1.0,0.35,28.0
0.998,3.54917,1.0,0.35,29.0
0.998,3.58852,1.0,0.35,30.0
0.998,3.59582,1.0,0.35,31.0
0.998,3.65264,1.0,0.35,32.0
0.998,3.68244,1.0,0.35,33.0
0.688,2.96107,1.0,0.35,34.0
0.998,3.69269,1.0,0.35,35.0
0.716,2.9516,1.0,0.35,36.0
0.746,2.95145,1.0,0.35,37.0
0.78,2.95702,1.0,0.35,38.0
0.812,2.94539,1.0,0.35,39.0
0.568,2.96929,1.0,0.35,40.0
0.494,2.97894,1.0,0.4,0.0
0.998,3.67715,1.0,0.4,1.0
0.732,2.95488,1.0,0.4,2.0
0.76,2.94368,1.0,0.4,3.0
0.792,2.9442,1.0,0.4,4.0
0.822,2.948,1.0,0.4,5.0
0.852,2.93899,1.0,0.4,6.0
0.884,2.94418,1.0,0.4,7.0
0.912,2.95584,1.0,0.4,8.0
0.938,2.96378,1.0,0.4,9.0
0.964,2.97587,1.0,0.4,10.0
0.982,2.99266,1.0,0.4,11.0
0.562,2.96918,1.0,0.4,12.0
0.526,2.97208,1.0,0.4,13.0
0.994,2.99912,1.0,0.4,14.0
0.998,3.03347,1.0,0.4,15.0
0.998,3.04464,1.0,0.4,16.0
0.998,3.08065,1.0,0.4,17.0
0.998,3.12284,1.0,0.4,18.0
0.998,3.1533,1.0,0.4,19.0
0.998,3.1831,1.0,0.4,20.0
0.998,3.20774,1.0,0.4,21.0
0.998,3.24135,1.0,0.4,22.0
0.584,2.95802,1.0,0.4,23.0
0.998,3.27692,1.0,0.4,24.0
0.542,2.97587,1.0,0.4,25.0
0.998,3.3231,1.0,0.4,26.0
0.998,3.34901,1.0,0.4,27.0
0.998,3.37663,1.0,0.4,28.0
0.998,3.41731,1.0,0.4,29.0
0.998,3.45854,1.0,0.4,30.0
0.998,3.5052,1.0,0.4,31.0
0.998,3.56304,1.0,0.4,32.0
0.998,3.61351,1.0,0.4,33.0
0.604,2.95701,1.0,0.4,34.0
0.998,3.60549,1.0,0.4,35.0
0.628,2.95719,1.0,0.4,36.0
0.652,2.95851,1.0,0.4,37.0
0.678,2.95435,1.0,0.4,38.0
0.706,2.95276,1.0,0.4,39.0
0.51,2.97553,1.0,0.4,40.0
0.446,2.97535,1.0,0.45,0.0
0.998,3.53879,1.0,0.45,1.0
0.64,2.96334,1.0,0.45,2.0
0.666,2.9625,1.0,0.45,3.0
0.692,2.95502,1.0,0.45,4.0
0.716,2.94528,1.0,0.45,5.0
0.744,2.94671,1.0,0.45,6.0
0.77,2.94693,1.0,0.45,7.0
0.8,2.94727,1.0,0.45,8.0
0.828,2.94777,1.0,0.45,9.0
0.858,2.95537,1.0,0.45,10.0
0.89,2.95651,1.0,0.45,11.0
0.502,2.97279,1.0,0.45,12.0
0.474,2.97947,1.0,0.45,13.0
0.92,2.97211,1.0,0.45,14.0
0.948,2.9778,1.0,0.45,15.0
0.97,3.00296,1.0,0.45,16.0
0.986,3.0266,1.0,0.45,17.0
0.994,3.05123,1.0,0.45,18.0
0.998,3.07805,1.0,0.45,19.0
0.998,3.11397,1.0,0.45,20.0
0.998,3.13804,1.0,0.45,21.0
0.998,3.16927,1.0,0.45,22.0
0.52,2.96661,1.0,0.45,23.0
0.998,3.19665,1.0,0.45,24.0
0.488,2.97146,1.0,0.45,25.0
0.998,3.22743,1.0,0.45,26.0
0.998,3.27073,1.0,0.45,27.0
0.998,3.29914,1.0,0.45,28.0
0.998,3.34929,1.0,0.45,29.0
0.998,3.36091,1.0,0.45,30.0
0.998,3.39011,1.0,0.45,31.0
0.998,3.41607,1.0,0.45,32.0
0.998,3.47598,1.0,0.45,33.0
0.536,2.9592,1.0,0.45,34.0
0.998,3.5128,1.0,0.45,35.0
0.556,2.96033,1.0,0.45,36.0
0.576,2.95691,1.0,0.45,37.0
0.596,2.96293,1.0,0.45,38.0
0.618,2.95494,1.0,0.45,39.0
0.458,2.97451,1.0,0.45,40.0
0.404,2.96462,1.0,0.5,0.0
0.998,3.47108,1.0,0.5,1.0
0.566,2.9627,1.0,0.5,2.0
0.588,2.95761,1.0,0.5,3.0
0.608,2.96249,1.0,0.5,4.0
0.63,2.95583,1.0,0.5,5.0
0.654,2.94824,1.0,0.5,6.0
0.678,2.94231,1.0,0.5,7.0
0.702,2.94855,1.0,0.5,8.0
0.728,2.94356,1.0,0.5,9.0
0.752,2.94491,1.0,0.5,10.0
0.78,2.94825,1.0,0.5,11.0
0.456,2.97611,1.0,0.5,12.0
0.428,2.96676,1.0,0.5,13.0
0.804,2.96167,1.0,0.5,14.0
0.834,2.95678,1.0,0.5,15.0
0.862,2.96843,1.0,0.5,16.0
0.894,2.98256,1.0,0.5,17.0
0.926,3.00919,1.0,0.5,18.0
0.952,3.03253,1.0,0.5,19.0
0.974,3.04012,1.0,0.5,20.0
0.99,3.08175,1.0,0.5,21.0
0.996,3.08856,1.0,0.5,22.0
0.47,2.97585,1.0,0.5,23.0
0.998,3.13951,1.0,0.5,24.0
0.44,2.97932,1.0,0.5,25.0
0.998,3.15428,1.0,0.5,26.0
0.998,3.18933,1.0,0.5,27.0
0.998,3.23091,1.0,0.5,28.0
0.998,3.25603,1.0,0.5,29.0
0.998,3.26507,1.0,0.5,30.0
0.998,3.30174,1.0,0.5,31.0
0.998,3.34681,1.0,0.5,32.0
0.998,3.36964,1.0,0.5,33.0
0.484,2.96693,1.0,0.5,34.0
0.998,3.40041,1.0,0.5,35.0
0.498,2.96092,1.0,0.5,36.0
0.514,2.95601,1.0,0.5,37.0
0.53,2.95696,1.0,0.5,38.0
0.548,2.96853,1.0,0.5,39.0
0.418,2.9736,1.0,0.5,40.0
0.374,2.97241,1.0,0.55,0.0
0.998,3.38079,1.0,0.55,1.0
0.508,2.96055,1.0,0.55,2.0
0.524,2.96468,1.0,0.55,3.0
0.54,2.96341,1.0,0.55,4.0
0.558,2.95675,1.0,0.55,5.0
0.576,2.95593,1.0,0.55,6.0
0.598,2.95331,1.0,0.55,7.0
0.618,2.94598,1.0,0.55,8.0
0.638,2.94752,1.0,0.55,9.0
0.662,2.94914,1.0,0.55,10.0
0.684,2.95011,1.0,0.55,11.0
0.414,2.97284,1.0,0.55,12.0
0.394,2.96888,1.0,0.55,13.0
0.708,2.94405,1.0,0.55,14.0
0.732,2.95889,1.0,0.55,15.0
0.756,2.95338,1.0,0.55,16.0
0.782,2.96041,1.0,0.55,17.0
0.81,2.96781,1.0,0.55,18.0
0.836,2.98711,1.0,0.55,19.0
0.866,2.99771,1.0,0.55,20.0
0.898,3.02777,1.0,0.55,21.0
0.928,3.04192,1.0,0.55,22.0
0.424,2.97462,1.0,0.55,23.0
0.958,3.06705,1.0,0.55,24.0
0.402,2.98438,1.0,0.55,25.0
0.978,3.09623,1.0,0.55,26.0
0.992,3.12372,1.0,0.55,27.0
0.998,3.16205,1.0,0.55,28.0
0.998,3.15479,1.0,0.55,29.0
0.998,3.21166,1.0,0.55,30.0
0.998,3.23345,1.0,0.55,31.0
0.998,3.2549,1.0,0.55,32.0
0.998,3.27868,1.0,0.55,33.0
0.438,2.96084,1.0,0.55,34.0
0.998,3.32317,1.0,0.55,35.0
0.45,2.96174,1.0,0.55,36.0
0.464,2.96124,1.0,0.55,37.0
0.48,2.95818,1.0,0.55,38.0
0.494,2.95184,1.0,0.55,39.0
0.384,2.97098,1.0,0.55,40.0
0.346,2.97693,1.0,0.6,0.0
0.998,3.2694,1.0,0.6,1.0
0.462,2.95699,1.0,0.6,2.0
0.474,2.95646,1.0,0.6,3.0
0.488,2.9651,1.0,0.6,4.0
0.504,2.96912,1.0,0.6,5.0
0.52,2.96728,1.0,0.6,6.0
0.534,2.95527,1.0,0.6,7.0
0.548,2.94556,1.0,0.6,8.0
0.566,2.95116,1.0,0.6,9.0
0.586,2.94418,1.0,0.6,10.0
0.608,2.94473,1.0,0.6,11.0
0.38,2.97843,1.0,0.6,12.0
0.362,2.97254,1.0,0.6,13.0
0.626,2.94524,1.0,0.6,14.0
0.648,2.94637,1.0,0.6,15.0
0.666,2.94729,1.0,0.6,16.0
0.69,2.9519,1.0,0.6,17.0
0.712,2.94858,1.0,0.6,18.0
0.736,2.95829,1.0,0.6,19.0
0.76,2.97234,1.0,0.6,20.0
0.786,2.9847,1.0,0.6,21.0
0.81,2.99739,1.0,0.6,22.0
0.39,2.97528,1.0,0.6,23.0
0.84,3.01869,1.0,0.6,24.0
0.37,2.96326,1.0,0.6,25.0
0.87,3.04324,1.0,0.6,26.0
0.9,3.0717,1.0,0.6,27.0
0.934,3.0916,1.0,0.6,28.0
0.964,3.11116,1.0,0.6,29.0
0.982,3.14134,1.0,0.6,30.0
0.994,3.16032,1.0,0.6,31.0
0.998,3.20543,1.0,0.6,32.0
0.998,3.2316,1.0,0.6,33.0
0.4,2.97355,1.0,0.6,34.0
0.998,3.2343,1.0,0.6,35.0
0.41,2.96503,1.0,0.6,36.0
0.42,2.95818,1.0,0.6,37.0
0.432,2.96347,1.0,0.6,38.0
0.448,2.96195,1.0,0.6,39.0
0.354,2.9741,1.0,0.6,40.0
0.322,2.97315,1.0,0.65,0.0
0.996,3.22134,1.0,0.65,1.0
0.418,2.96199,1.0,0.65,2.0
0.43,2.96636,1.0,0.65,3.0
0.444,2.95256,1.0,0.65,4.0
0.456,2.95812,1.0,0.65,5.0
0.468,2.96179,1.0,0.65,6.0
0.482,2.96324,1.0,0.65,7.0
0.496,2.95708,1.0,0.65,8.0
0.512,2.95306,1.0,0.65,9.0
0.528,2.9477,1.0,0.65,10.0
0.54,2.95416,1.0,0.65,11.0
0.352,2.98003,1.0,0.65,12.0
0.338,2.96965,1.0,0.65,13.0
0.558,2.94505,1.0,0.65,14.0
0.574,2.9421,1.0,0.65,15.0
0.592,2.94775,1.0,0.65,16.0
0.612,2.94422,1.0,0.65,17.0
0.63,2.94906,1.0,0.65,18.0
0.65,2.96258,1.0,0.65,19.0
0.67,2.9501,1.0,0.65,20.0
0.692,2.96694,1.0,0.65,21.0
0.714,2.9728,1.0,0.65,22.0
0.358,2.96516,1.0,0.65,23.0
0.738,2.98208,1.0,0.65,24.0
0.344,2.97383,1.0,0.65,25.0
0.76,3.00841,1.0,0.65,26.0
0.784,3.02625,1.0,0.65,27.0
0.812,3.04189,1.0,0.65,28.0
0.84,3.07552,1.0,0.65,29.0
0.874,3.10314,1.0,0.65,30.0
0.904,3.10275,1.0,0.65,31.0
0.938,3.13175,1.0,0.65,32.0
0.966,3.18043,1.0,0.65,33.0
0.368,2.97371,1.0,0.65,34.0
0.986,3.19656,1.0,0.65,35.0
0.378,2.9796,1.0,0.65,36.0
0.386,2.96485,1.0,0.65,37.0
0.396,2.96263,1.0,0.65,38.0
0.406,2.95253,1.0,0.65,39.0
0.33,2.96875,1.0,0.65,40.0
0.3,2.96516,1.0,0.7,0.0
0.908,3.16649,1.0,0.7,1.0
0.384,2.96045,1.0,0.7,2.0
0.394,2.95303,1.0,0.7,3.0
0.404,2.96028,1.0,0.7,4.0
0.414,2.9533,1.0,0.7,5.0
0.426,2.95897,1.0,0.7,6.0
0.438,2.95343,1.0,0.7,7.0
0.452,2.9618,1.0,0.7,8.0
0.462,2.95646,1.0,0.7,9.0
0.476,2.95314,1.0,0.7,10.0
0.49,2.94914,1.0,0.7,11.0
0.328,2.96838,1.0,0.7,12.0
0.314,2.96812,1.0,0.7,13.0
0.506,2.95114,1.0,0.7,14.0
0.518,2.94194,1.0,0.7,15.0
0.534,2.94572,1.0,0.7,16.0
0.548,2.94504,1.0,0.7,17.0
0.564,2.94442,1.0,0.7,18.0
0.578,2.94867,1.0,0.7,19.0
0.596,2.95637,1.0,0.7,20.0
0.614,2.96,1.0,0.7,21.0
0.634,2.9547,1.0,0.7,22.0
0.334,2.96976,1.0,0.7,23.0
0.654,2.96811,1.0,0.7,24.0
0.322,2.97136,1.0,0.7,25.0
0.674,2.97503,1.0,0.7,26.0
0.694,2.98948,1.0,0.7,27.0
0.714,3.00413,1.0,0.7,28.0
0.736,3.02554,1.0,0.7,29.0
0.762,3.02869,1.0,0.7,30.0
0.786,3.06521,1.0,0.7,31.0
0.812,3.09822,1.0,0.7,32.0
0.846,3.10033,1.0,0.7,33.0
0.342,2.96582,1.0,0.7,34.0
0.874,3.11905,1.0,0.7,35.0
0.348,2.97721,1.0,0.7,36.0
0.356,2.97398,1.0,0.7,37.0
0.364,2.97073,1.0,0.7,38.0
0.374,2.96226,1.0,0.7,39.0
0.306,2.96552,1.0,0.7,40.0
0.28,2.9646,1.0,0.75,0.0
0.788,3.10766,1.0,0.75,1.0
0.354,2.96248,1.0,0.75,2.0
0.362,2.96012,1.0,0.75,3.0
0.372,2.9544,1.0,0.75,4.0
0.382,2.95554,1.0,0.75,5.0
0.392,2.96591,1.0,0.75,6.0
0.4,2.9551,1.0,0.75,7.0
0.412,2.9584,1.0,0.75,8.0
0.422,2.96073,1.0,0.75,9.0
0.434,2.95764,1.0,0.75,10.0
0.444,2.95701,1.0,0.75,11.0
0.306,2.96619,1.0,0.75,12.0
0.292,2.96434,1.0,0.75,13.0
0.458,2.94952,1.0,0.75,14.0
0.47,2.9512,1.0,0.75,15.0
0.484,2.94813,1.0,0.75,16.0
0.496,2.94477,1.0,0.75,17.0
0.51,2.94921,1.0,0.75,18.0
0.524,2.9505,1.0,0.75,19.0
0.538,2.94985,1.0,0.75,20.0
0.552,2.9471,1.0,0.75,21.0
0.568,2.95725,1.0,0.75,22.0
0.312,2.97019,1.0,0.75,23.0
0.58,2.96114,1.0,0.75,24.0
0.298,2.96345,1.0,0.75,25.0
0.596,2.95531,1.0,0.75,26.0
0.616,2.9696,1.0,0.75,27.0
0.634,2.97732,1.0,0.75,28.0
0.654,2.99017,1.0,0.75,29.0
0.672,3.00804,1.0,0.75,30.0
0.69,3.02404,1.0,0.75,31.0
0.712,3.03297,1.0,0.75,32.0
0.74,3.06166,1.0,0.75,33.0
0.32,2.96787,1.0,0.75,34.0
0.762,3.07807,1.0,0.75,35.0
0.326,2.96415,1.0,0.75,36.0
0.334,2.96529,1.0,0.75,37.0
0.338,2.96657,1.0,0.75,38.0
0.346,2.96641,1.0,0.75,39.0
0.286,2.9631,1.0,0.75,40.0
0.266,2.9719,1.0,0.8,0.0
0.692,3.06535,1.0,0.8,1.0
0.332,2.96458,1.0,0.8,2.0
0.336,2.96564,1.0,0.8,3.0
0.344,2.9637,1.0,0.8,4.0
0.352,2.95199,1.0,0.8,5.0
0.36,2.95822,1.0,0.8,6.0
0.368,2.9663,1.0,0.8,7.0
0.378,2.9493,1.0,0.8,8.0
0.388,2.95743,1.0,0.8,9.0
0.398,2.96522,1.0,0.8,10.0
0.408,2.9659,1.0,0.8,11.0
0.284,2.96544,1.0,0.8,12.0
0.274,2.96579,1.0,0.8,13.0
0.418,2.95579,1.0,0.8,14.0
0.428,2.95672,1.0,0.8,15.0
0.44,2.9509,1.0,0.8,16.0
0.45,2.94885,1.0,0.8,17.0
0.462,2.94585,1.0,0.8,18.0
0.476,2.94059,1.0,0.8,19.0
0.486,2.9459,1.0,0.8,20.0
0.5,2.94712,1.0,0.8,21.0
0.514,2.94459,1.0,0.8,22.0
0.292,2.96004,1.0,0.8,23.0
0.526,2.94978,1.0,0.8,24.0
0.28,2.95754,1.0,0.8,25.0
0.54,2.96079,1.0,0.8,26.0
0.552,2.96041,1.0,0.8,27.0
0.566,2.95811,1.0,0.8,28.0
0.58,2.969,1.0,0.8,29.0
0.596,2.97897,1.0,0.8,30.0
0.616,2.99171,1.0,0.8,31.0
0.634,3.01687,1.0,0.8,32.0
0.656,3.01484,1.0,0.8,33.0
0.296,2.95659,1.0,0.8,34.0
0.672,3.04929,1.0,0.8,35.0
0.304,2.95612,1.0,0.8,36.0
0.31,2.96136,1.0,0.8,37.0
0.316,2.95685,1.0,0.8,38.0
0.324,2.96934,1.0,0.8,39.0
0.27,2.96678,1.0,0.8,40.0
0.252,2.96447,1.0,0.85,0.0
0.618,3.01934,1.0,0.85,1.0
0.308,2.96385,1.0,0.85,2.0
0.314,2.97158,1.0,0.85,3.0
0.322,2.96808,1.0,0.85,4.0
0.328,2.96772,1.0,0.85,5.0
0.334,2.95771,1.0,0.85,6.0
0.342,2.95025,1.0,0.85,7.0
0.35,2.9609,1.0,0.85,8.0
0.358,2.96548,1.0,0.85,9.0
0.366,2.95548,1.0,0.85,10.0
0.374,2.96299,1.0,0.85,11.0
0.268,2.96251,1.0,0.85,12.0
0.26,2.95704,1.0,0.85,13.0
0.384,2.9725,1.0,0.85,14.0
0.394,2.96177,1.0,0.85,15.0
0.402,2.95368,1.0,0.85,16.0
0.412,2.95009,1.0,0.85,17.0
0.424,2.95311,1.0,0.85,18.0
0.434,2.94536,1.0,0.85,19.0
0.444,2.94402,1.0,0.85,20.0
0.454,2.94878,1.0,0.85,21.0
0.466,2.95316,1.0,0.85,22.0
0.272,2.96544,1.0,0.85,23.0
0.478,2.95118,1.0,0.85,24.0
0.264,2.96975,1.0,0.85,25.0
0.49,2.94881,1.0,0.85,26.0
0.5,2.95175,1.0,0.85,27.0
0.512,2.96387,1.0,0.85,28.0
0.524,2.95626,1.0,0.85,29.0
0.538,2.95884,1.0,0.85,30.0
0.554,2.96933,1.0,0.85,31.0
0.566,2.982,1.0,0.85,32.0
0.582,2.9946,1.0,0.85,33.0
0.278,2.95984,1.0,0.85,34.0
0.6,3.01772,1.0,0.85,35.0
0.284,2.95721,1.0,0.85,36.0
0.29,2.95788,1.0,0.85,37.0
0.298,2.95844,1.0,0.85,38.0
0.302,2.96058,1.0,0.85,39.0
0.256,2.96043,1.0,0.85,40.0
0.238,2.96856,1.0,0.9,0.0
0.554,2.99331,1.0,0.9,1.0
0.29,2.95929,1.0,0.9,2.0
0.296,2.96644,1.0,0.9,3.0
0.3,2.9672,1.0,0.9,4.0
0.306,2.9692,1.0,0.9,5.0
0.312,2.97523,1.0,0.9,6.0
0.32,2.97083,1.0,0.9,7.0
0.326,2.95972,1.0,0.9,8.0
0.332,2.95842,1.0,0.9,9.0
0.34,2.97144,1.0,0.9,10.0
0.348,2.96289,1.0,0.9,11.0
0.254,2.96236,1.0,0.9,12.0
0.248,2.95788,1.0,0.9,13.0
0.356,2.96183,1.0,0.9,14.0
0.364,2.96942,1.0,0.9,15.0
0.372,2.96449,1.0,0.9,16.0
0.38,2.96633,1.0,0.9,17.0
0.39,2.95067,1.0,0.9,18.0
0.398,2.95467,1.0,0.9,19.0
0.408,2.95059,1.0,0.9,20.0
0.418,2.95059,1.0,0.9,21.0
0.426,2.95108,1.0,0.9,22.0
0.256,2.95381,1.0,0.9,23.0
0.436,2.94711,1.0,0.9,24.0
0.252,2.95718,1.0,0.9,25.0
0.446,2.95387,1.0,0.9,26.0
0.458,2.96345,1.0,0.9,27.0
0.47,2.94418,1.0,0.9,28.0
0.478,2.95524,1.0,0.9,29.0
0.49,2.96491,1.0,0.9,30.0
0.502,2.95453,1.0,0.9,31.0
0.512,2.97029,1.0,0.9,32.0
0.524,2.97265,1.0,0.9,33.0
0.262,2.9593,1.0,0.9,34.0
0.538,2.97931,1.0,0.9,35.0
0.266,2.96125,1.0,0.9,36.0
0.27,2.94575,1.0,0.9,37.0
0.276,2.95316,1.0,0.9,38.0
0.284,2.9622,1.0,0.9,39.0
0.242,2.95482,1.0,0.9,40.0
0.228,2.95133,1.0,0.95,0.0
0.5,2.96624,1.0,0.95,1.0
0.27,2.95757,1.0,0.95,2.0
0.276,2.9655,1.0,0.95,3.0
0.282,2.95947,1.0,0.95,4.0
0.288,2.97267,1.0,0.95,5.0
0.294,2.97002,1.0,0.95,6.0
0.3,2.96482,1.0,0.95,7.0
0.304,2.96968,1.0,0.95,8.0
0.312,2.96714,1.0,0.95,9.0
0.318,2.95653,1.0,0.95,10.0
0.324,2.96049,1.0,0.95,11.0
0.242,2.95184,1.0,0.95,12.0
0.234,2.95548,1.0,0.95,13.0
0.332,2.97698,1.0,0.95,14.0
0.338,2.96675,1.0,0.95,15.0
0.346,2.96837,1.0,0.95,16.0
0.356,2.97181,1.0,0.95,17.0
0.362,2.96448,1.0,0.95,18.0
0.368,2.96578,1.0,0.95,19.0
0.376,2.94734,1.0,0.95,20.0
0.382,2.94686,1.0,0.95,21.0
0.392,2.95052,1.0,0.95,22.0
0.246,2.94462,1.0,0.95,23.0
0.404,2.94931,1.0,0.95,24.0
0.238,2.95135,1.0,0.95,25.0
0.412,2.94866,1.0,0.95,26.0
0.422,2.94974,1.0,0.95,27.0
0.43,2.94925,1.0,0.95,28.0
0.44,2.95796,1.0,0.95,29.0
0.45,2.94775,1.0,0.95,30.0
0.458,2.95611,1.0,0.95,31.0
0.468,2.96139,1.0,0.95,32.0
0.478,2.96232,1.0,0.95,33.0
0.25,2.95206,1.0,0.95,34.0
0.488,2.94934,1.0,0.95,35.0
0.252,2.94893,1.0,0.95,36.0
0.256,2.94526,1.0,0.95,37.0
0.26,2.94552,1.0,0.95,38.0
0.264,2.94861,1.0,0.95,39.0
0.232,2.95493,1.0,0.95,40.0
0.216,2.95394,1.0,1.0,0.0
0.46,2.96946,1.0,1.0,1.0
0.256,2.94091,1.0,1.0,2.0
0.26,2.94987,1.0,1.0,3.0
0.264,2.96233,1.0,1.0,4.0
0.27,2.96371,1.0,1.0,5.0
0.274,2.97975,1.0,1.0,6.0
0.28,2.97102,1.0,1.0,7.0
0.288,2.96169,1.0,1.0,8.0
0.292,2.9561,1.0,1.0,9.0
0.298,2.96907,1.0,1.0,10.0
0.304,2.96033,1.0,1.0,11.0
0.232,2.95694,1.0,1.0,12.0
0.226,2.95863,1.0,1.0,13.0
0.31,2.97657,1.0,1.0,14.0
0.316,2.97306,1.0,1.0,15.0
0.322,2.9687,1.0,1.0,16.0
0.33,2.96182,1.0,1.0,17.0
0.336,2.96316,1.0,1.0,18.0
0.344,2.96663,1.0,1.0,19.0
0.35,2.95737,1.0,1.0,20.0
0.358,2.94937,1.0,1.0,21.0
0.364,2.93849,1.0,1.0,22.0
0.234,2.95648,1.0,1.0,23.0
0.372,2.95709,1.0,1.0,24.0
0.228,2.95853,1.0,1.0,25.0
0.38,2.9404,1.0,1.0,26.0
0.388,2.95222,1.0,1.0,27.0
0.398,2.94315,1.0,1.0,28.0
0.406,2.95161,1.0,1.0,29.0
0.414,2.95656,1.0,1.0,30.0
0.422,2.95139,1.0,1.0,31.0
0.432,2.95343,1.0,1.0,32.0
0.44,2.95906,1.0,1.0,33.0
0.238,2.9591,1.0,1.0,34.0
0.45,2.96366,1.0,1.0,35.0
0.24,2.97121,1.0,1.0,36.0
0.244,2.95183,1.0,1.0,37.0
0.248,2.95246,1.0,1.0,38.0
0.252,2.94479,1.0,1.0,39.0
0.222,2.94492,1.0,1.0,40.0
0.998,2.43337,1.2,0.0,0.0
0.998,2.92864,1.2,0.0,1.0
0.998,3.00608,1.2,0.0,2.0
0.998,3.08072,1.2,0.0,3.0
0.998,3.15273,1.2,0.0,4.0
0.998,3.22364,1.2,0.0,5.0
0.998,3.30726,1.2,0.0,6.0
0.998,3.33434,1.2,0.0,7.0
0.998,3.41138,1.2,0.0,8.0
0.998,3.4906,1.2,0.0,9.0
0.998,3.6099,1.2,0.0,10.0
0.998,2.50565,1.2,0.0,11.0
0.998,2.45811,1.2,0.0,12.0
0.998,3.65806,1.2,0.0,13.0
0.998,2.54156,1.2,0.0,14.0
0.998,2.4777,1.2,0.0,15.0
0.998,2.59491,1.2,0.0,16.0
0.998,2.65615,1.2,0.0,17.0
0.998,2.71047,1.2,0.0,18.0
0.998,2.77557,1.2,0.0,19.0
0.998,2.84509,1.2,0.0,20.0
0.998,2.43643,1.2,0.0,21.0
0.998,2.43916,1.2,0.05,0.0
0.998,2.73661,1.2,0.05,1.0
0.998,2.80277,1.2,0.05,2.0
0.998,2.87321,1.2,0.05,3.0
0.998,2.94562,1.2,0.05,4.0
0.998,3.01337,1.2,0.05,5.0
0.998,3.06526,1.2,0.05,6.0
0.998,3.13118,1.2,0.05,7.0
0.998,3.19375,1.2,0.05,8.0
0.998,3.2479,1.2,0.05,9.0
0.998,3.31726,1.2,0.05,10.0
0.998,2.45413,1.2,0.05,11.0
0.998,2.43357,1.2,0.05,12.0
0.998,3.38717,1.2,0.05,13.0
0.998,3.45896,1.2,0.05,14.0
0.998,3.49955,1.2,0.05,15.0
0.998,3.54813,1.2,0.05,16.0
0.998,2.47418,1.2,0.05,17.0
0.998,2.43871,1.2,0.05,18.0
0.998,2.49914,1.2,0.05,19.0
0.998,2.53031,1.2,0.05,20.0
0.998,2.57411,1.2,0.05,21.0
0.998,2.63105,1.2,0.05,22.0
0.998,2.68851,1.2,0.05,23.0
0.998,2.43918,1.2,0.05,24.0
0.972,2.44746,1.2,0.1,0.0
0.998,2.60741,1.2,0.1,1.0
0.998,2.6648,1.2,0.1,2.0
0.998,2.71157,1.2,0.1,3.0
0.998,2.76171,1.2,0.1,4.0
0.998,2.82079,1.2,0.1,5.0
0.998,2.88328,1.2,0.1,6.0
0.998,2.94973,1.2,0.1,7.0
0.998,3.02234,1.2,0.1,8.0
0.998,3.06324,1.2,0.1,9.0
0.998,3.1165,1.2,0.1,10.0
0.998,2.43582,1.2,0.1,11.0
0.998,2.43924,1.2,0.1,12.0
0.998,3.15843,1.2,0.1,13.0
0.998,3.2082,1.2,0.1,14.0
0.998,3.26696,1.2,0.1,15.0
0.998,3.3674,1.2,0.1,16.0
0.998,3.3832,1.2,0.1,17.0
0.998,3.43236,1.2,0.1,18.0
0.998,3.46652,1.2,0.1,19.0
0.998,2.43793,1.2,0.1,20.0
0.998,2.43895,1.2,0.1,21.0
0.998,2.44869,1.2,0.1,22.0
0.998,2.46989,1.2,0.1,23.0
0.998,2.49546,1.2,0.1,24.0
0.998,2.51972,1.2,0.1,25.0
0.998,2.55738,1.2,0.1,26.0
0.99,2.44339,1.2,0.1,27.0
0.842,2.4471,1.2,0.15,0.0
